zipcode,city,state,lat,lng,population
61490,Woodhull,IL,41.18263,-90.26518,990.0
61491,Wyoming,IL,41.05982,-89.72525,2170.0
61501,Astoria,IL,40.22797,-90.31233,1612.0
61516,Benson,IL,40.85555,-89.13197,816.0
61517,Brimfield,IL,40.823,-89.85155,3154.0
61519,Bryant,IL,40.46463,-90.09309,260.0
61520,Canton,IL,40.54197,-90.02156,16098.0
61523,Chillicothe,IL,40.91751,-89.53562,10188.0
61524,Dunfermline,IL,40.49125,-90.03468,355.0
61525,Dunlap,IL,40.84776,-89.67047,12066.0
61526,Edelstein,IL,40.92899,-89.62599,887.0
61528,Edwards,IL,40.7757,-89.7227,3263.0
61529,Elmwood,IL,40.7809,-89.93673,2784.0
61530,Eureka,IL,40.71146,-89.26287,6297.0
61531,Farmington,IL,40.68291,-90.03482,3018.0
61532,Forest City,IL,40.34851,-89.80692,404.0
61533,Glasford,IL,40.58736,-89.84029,2359.0
61534,Green Valley,IL,40.41499,-89.66464,1984.0
61535,Groveland,IL,40.58578,-89.52316,1906.0
61536,Hanna City,IL,40.69051,-89.78688,3445.0
61537,Henry,IL,41.11607,-89.47035,2742.0
61539,Kingston Mines,IL,40.55375,-89.77561,142.0
61540,Lacon,IL,41.01856,-89.36867,2700.0
61541,La Rose,IL,40.98039,-89.23497,106.0
61542,Lewistown,IL,40.38487,-90.13402,3306.0
61543,Liverpool,IL,40.42213,-89.96842,88.0
61544,London Mills,IL,40.69753,-90.24273,815.0
61545,Lowpoint,IL,40.86837,-89.35253,814.0
61546,Manito,IL,40.45212,-89.80172,3682.0
61547,Mapleton,IL,40.60962,-89.73847,3740.0
61548,Metamora,IL,40.80887,-89.41311,12165.0
61550,Morton,IL,40.61054,-89.44049,18688.0
61552,Mossville,IL,40.82133,-89.56496,210.0
61553,Norris,IL,40.62136,-90.02686,269.0
61554,Pekin,IL,40.54441,-89.62181,40783.0
61559,Princeville,IL,40.92101,-89.77438,3726.0
61560,Putnam,IL,41.18581,-89.40077,586.0
61561,Roanoke,IL,40.80582,-89.20475,2313.0
61562,Rome,IL,40.88102,-89.50144,35.0
61563,Saint David,IL,40.4931,-90.05108,548.0
61564,South Pekin,IL,40.49848,-89.65624,1000.0
61565,Sparland,IL,41.032,-89.50718,1339.0
61567,Topeka,IL,40.35077,-89.89899,541.0
61568,Tremont,IL,40.50484,-89.47876,4402.0
61569,Trivoli,IL,40.67788,-89.89324,939.0
61570,Washburn,IL,40.91933,-89.31578,1620.0
61571,Washington,IL,40.70506,-89.42294,24544.0
61572,Yates City,IL,40.79768,-90.0343,916.0
61602,Peoria,IL,40.68005,-89.60395,977.0
61603,Peoria,IL,40.7122,-89.57465,15430.0
61604,Peoria,IL,40.70525,-89.65297,27502.0
61605,Peoria,IL,40.6765,-89.63317,13538.0
61606,Peoria,IL,40.70011,-89.61187,6979.0
61607,Peoria,IL,40.62895,-89.68627,10734.0
61610,Creve Coeur,IL,40.64294,-89.59882,4572.0
61611,East Peoria,IL,40.71185,-89.53469,23698.0
61614,Peoria,IL,40.75872,-89.60486,28142.0
61615,Peoria,IL,40.78088,-89.63102,23266.0
61616,Peoria Heights,IL,40.74682,-89.57195,5834.0
61625,Peoria,IL,40.6978,-89.61455,443.0
61701,Bloomington,IL,40.47697,-88.99278,35577.0
61704,Bloomington,IL,40.46951,-88.94281,36938.0
61705,Bloomington,IL,40.46099,-88.99981,12973.0
61720,Anchor,IL,40.55228,-88.50498,347.0
61721,Armington,IL,40.35349,-89.32238,541.0
61722,Arrowsmith,IL,40.42018,-88.63049,612.0
61723,Atlanta,IL,40.26139,-89.26703,2255.0
61724,Bellflower,IL,40.33418,-88.52654,493.0
61725,Carlock,IL,40.61201,-89.11717,1495.0
61726,Chenoa,IL,40.74013,-88.70014,2728.0
61727,Clinton,IL,40.14701,-88.95245,9114.0
61728,Colfax,IL,40.57546,-88.62539,1316.0
61729,Congerville,IL,40.62799,-89.22393,1168.0
61730,Cooksville,IL,40.53262,-88.73437,431.0
61731,Cropsey,IL,40.61255,-88.48386,134.0
61732,Danvers,IL,40.53123,-89.20646,2089.0
61733,Deer Creek,IL,40.62421,-89.33573,944.0
61734,Delavan,IL,40.37431,-89.52549,2500.0
61735,Dewitt,IL,40.20561,-88.81072,412.0
61736,Downs,IL,40.40335,-88.83804,2658.0
61737,Ellsworth,IL,40.45646,-88.73331,449.0
61738,El Paso,IL,40.74925,-89.02821,4444.0
61739,Fairbury,IL,40.73342,-88.51938,4673.0
61740,Flanagan,IL,40.88779,-88.86397,1427.0
61741,Forrest,IL,40.76045,-88.40057,1637.0
61742,Goodfield,IL,40.63341,-89.27322,1506.0
61743,Graymont,IL,40.87805,-88.78142,118.0
61744,Gridley,IL,40.74377,-88.88118,1917.0
61745,Heyworth,IL,40.32152,-88.96684,4506.0
61747,Hopedale,IL,40.4174,-89.43295,1504.0
61748,Hudson,IL,40.61483,-88.98898,2612.0
61749,Kenney,IL,40.09209,-89.10943,619.0
61750,Lane,IL,40.12251,-88.8557,145.0
61751,Lawndale,IL,40.21455,-89.29926,58.0
61752,Le Roy,IL,40.33703,-88.76168,4404.0
61753,Lexington,IL,40.63568,-88.78883,3087.0
61754,McLean,IL,40.3287,-89.15744,1158.0
61755,Mackinaw,IL,40.52661,-89.33909,4436.0
61756,Maroa,IL,40.03311,-88.96368,2625.0
61759,Minier,IL,40.4347,-89.32418,1263.0
61760,Minonk,IL,40.88713,-89.03263,2240.0
61761,Normal,IL,40.52503,-88.95152,53404.0
61764,Pontiac,IL,40.88343,-88.6263,13718.0
61769,Saunemin,IL,40.88106,-88.39804,629.0
61770,Saybrook,IL,40.43965,-88.52457,1081.0
61771,Secor,IL,40.70725,-89.14184,964.0
61772,Shirley,IL,40.386,-89.06351,221.0
61773,Sibley,IL,40.57209,-88.37605,299.0
61774,Stanford,IL,40.42945,-89.20145,764.0
61775,Strawn,IL,40.64971,-88.37069,252.0
61776,Towanda,IL,40.5713,-88.86706,1208.0
61777,Wapella,IL,40.243,-88.93948,989.0
61778,Waynesville,IL,40.22575,-89.09104,461.0
61801,Urbana,IL,40.10937,-88.21175,27755.0
61802,Urbana,IL,40.12288,-88.14863,19502.0
61810,Allerton,IL,39.91019,-87.91837,217.0
61811,Alvin,IL,40.29531,-87.62162,619.0
61812,Armstrong,IL,40.25869,-87.88989,291.0
61813,Bement,IL,39.90933,-88.55796,1813.0
61814,Bismarck,IL,40.23191,-87.57018,1207.0
61815,Bondville,IL,40.11075,-88.3679,309.0
61816,Broadlands,IL,39.92444,-88.00398,412.0
61817,Catlin,IL,40.03088,-87.71991,2447.0
61818,Cerro Gordo,IL,39.88455,-88.71798,1608.0
61820,Champaign,IL,40.112,-88.24423,38481.0
61821,Champaign,IL,40.11041,-88.27611,28838.0
61822,Champaign,IL,40.13693,-88.30453,28246.0
61830,Cisco,IL,40.01122,-88.72926,502.0
61831,Collison,IL,40.22623,-87.79705,164.0
61832,Danville,IL,40.13186,-87.63256,32302.0
61833,Tilton,IL,40.09914,-87.64718,1730.0
61834,Danville,IL,40.16428,-87.64028,8297.0
61839,De Land,IL,40.13184,-88.63694,648.0
61840,Dewey,IL,40.29663,-88.30187,572.0
61841,Fairmount,IL,40.02775,-87.82459,1122.0
61842,Farmer City,IL,40.23889,-88.66411,2577.0
61843,Fisher,IL,40.31593,-88.38053,2003.0
61844,Fithian,IL,40.14431,-87.8711,927.0
61845,Foosland,IL,40.37308,-88.40076,226.0
61846,Georgetown,IL,39.97601,-87.61222,4484.0
61847,Gifford,IL,40.31148,-88.01581,1160.0
61848,Henning,IL,40.30694,-87.70096,245.0
61849,Homer,IL,40.01145,-87.96185,1882.0
61850,Indianola,IL,39.9301,-87.74346,475.0
61851,Ivesdale,IL,39.96507,-88.43544,295.0
61852,Longview,IL,39.89951,-88.07277,170.0
61853,Mahomet,IL,40.22344,-88.41555,14645.0
61854,Mansfield,IL,40.20654,-88.52129,1356.0
61855,Milmine,IL,39.92438,-88.66056,84.0
61856,Monticello,IL,40.02838,-88.58211,8110.0
61857,Muncie,IL,40.11862,-87.84337,144.0
61858,Oakwood,IL,40.13166,-87.76438,2716.0
61859,Ogden,IL,40.15065,-87.96163,1271.0
61862,Penfield,IL,40.30474,-87.95103,602.0
61863,Pesotum,IL,39.90575,-88.28194,807.0
61864,Philo,IL,39.97989,-88.14437,1714.0
61865,Potomac,IL,40.30362,-87.80047,1161.0
61866,Rantoul,IL,40.31148,-88.15837,13407.0
61870,Ridge Farm,IL,39.90325,-87.61562,1153.0
61871,Royal,IL,40.19118,-87.97925,317.0
61872,Sadorus,IL,39.93586,-88.38018,613.0
61873,Saint Joseph,IL,40.14069,-88.03817,5803.0
61874,Savoy,IL,40.05062,-88.26078,8602.0
61875,Seymour,IL,40.10421,-88.42267,974.0
61876,Sidell,IL,39.90534,-87.8398,823.0
61877,Sidney,IL,39.99456,-88.07764,1055.0
61878,Thomasboro,IL,40.23953,-88.14945,1179.0
61880,Tolono,IL,39.97482,-88.2458,4558.0
61882,Weldon,IL,40.11203,-88.75969,714.0
61883,Westville,IL,40.03494,-87.63992,4424.0
61884,White Heath,IL,40.09115,-88.48266,1072.0
61910,Arcola,IL,39.67283,-88.30035,4910.0
61911,Arthur,IL,39.70452,-88.47068,4484.0
61912,Ashmore,IL,39.52825,-88.03357,1192.0
61913,Atwood,IL,39.82657,-88.47156,1192.0
61914,Bethany,IL,39.63409,-88.76783,1855.0
61917,Brocton,IL,39.71746,-87.8941,411.0
61919,Camargo,IL,39.7789,-88.13727,689.0
61920,Charleston,IL,39.50415,-88.16448,20703.0
61924,Chrisman,IL,39.79269,-87.6506,2286.0
61925,Dalton City,IL,39.72444,-88.83548,1037.0
61928,Gays,IL,39.45524,-88.50284,782.0
61929,Hammond,IL,39.82338,-88.62271,713.0
61930,Hindsboro,IL,39.67935,-88.12899,708.0
61931,Humboldt,IL,39.59067,-88.35883,1328.0
61932,Hume,IL,39.79968,-87.87493,519.0
61933,Kansas,IL,39.55099,-87.91502,1227.0
61936,La Place,IL,39.80319,-88.72684,130.0
61937,Lovington,IL,39.73872,-88.65542,1785.0
61938,Mattoon,IL,39.48004,-88.37571,20440.0
61940,Metcalf,IL,39.80395,-87.81249,275.0
61941,Murdock,IL,39.80457,-88.07505,165.0
61942,Newman,IL,39.81515,-88.00818,1031.0
61943,Oakland,IL,39.6608,-88.0248,1495.0
61944,Paris,IL,39.59969,-87.70146,11426.0
61949,Redmon,IL,39.65753,-87.85844,146.0
61951,Sullivan,IL,39.59118,-88.5865,7654.0
61953,Tuscola,IL,39.79803,-88.28991,6439.0
61955,Vermilion,IL,39.58162,-87.5875,180.0
61956,Villa Grove,IL,39.8537,-88.14433,3046.0
61957,Windsor,IL,39.4397,-88.60495,1784.0
62001,Alhambra,IL,38.87971,-89.74562,1814.0
62002,Alton,IL,38.93988,-90.12829,30036.0
62006,Batchtown,IL,39.06433,-90.66714,536.0
62009,Benld,IL,39.09351,-89.79856,1746.0
62010,Bethalto,IL,38.91944,-90.04789,11154.0
62011,Bingham,IL,39.12862,-89.21755,259.0
62012,Brighton,IL,39.04225,-90.15027,6496.0
62013,Brussels,IL,38.96421,-90.56518,425.0
62014,Bunker Hill,IL,39.04313,-89.94999,3695.0
62015,Butler,IL,39.22011,-89.54203,465.0
62016,Carrollton,IL,39.29517,-90.41462,3650.0
62017,Coffeen,IL,39.06597,-89.36945,1040.0
62018,Cottage Hills,IL,38.90847,-90.08574,3006.0
62019,Donnellson,IL,39.01598,-89.45195,310.0
62021,Dorsey,IL,38.97797,-89.981,1127.0
62022,Dow,IL,39.00139,-90.32972,1073.0
62023,Eagarville,IL,39.10794,-89.78278,138.0
62024,East Alton,IL,38.88343,-90.08879,9465.0
62025,Edwardsville,IL,38.83004,-89.93298,36156.0
62026,Edwardsville,IL,38.79062,-90.00394,982.0
62027,Eldred,IL,39.24686,-90.55725,517.0
62028,Elsah,IL,38.95932,-90.35353,1098.0
62030,Fidelity,IL,39.15463,-90.16445,105.0
62031,Fieldon,IL,39.1123,-90.53355,637.0
62032,Fillmore,IL,39.1158,-89.28833,783.0
62033,Gillespie,IL,39.13561,-89.84447,4398.0
62034,Glen Carbon,IL,38.75639,-89.96897,14519.0
62035,Godfrey,IL,38.96375,-90.23917,15915.0
62036,Golden Eagle,IL,38.91866,-90.59079,531.0
62037,Grafton,IL,39.00826,-90.4664,1682.0
62040,Granite City,IL,38.71592,-90.10078,40365.0
62044,Greenfield,IL,39.36618,-90.20907,2086.0
62045,Hamburg,IL,39.26297,-90.70921,418.0
62046,Hamel,IL,38.88935,-89.84397,974.0
62047,Hardin,IL,39.13314,-90.62273,1833.0
62048,Hartford,IL,38.77004,-90.13895,1456.0
62049,Hillsboro,IL,39.1295,-89.48572,8078.0
62050,Hillview,IL,39.43734,-90.55544,318.0
62051,Irving,IL,39.20309,-89.40244,735.0
62052,Jerseyville,IL,39.11179,-90.32004,12483.0
62053,Kampsville,IL,39.31572,-90.65763,356.0
62054,Kane,IL,39.2012,-90.34693,347.0
62056,Litchfield,IL,39.1765,-89.67165,8591.0
62058,Livingston,IL,38.96793,-89.76491,791.0
62059,Lovejoy,IL,38.65434,-90.17097,811.0
62060,Madison,IL,38.67664,-90.14686,3619.0
62061,Marine,IL,38.79077,-89.77624,1528.0
62062,Maryville,IL,38.72719,-89.96253,8521.0
62063,Medora,IL,39.1982,-90.14836,869.0
62067,Moro,IL,38.92961,-89.98837,1960.0
62069,Mount Olive,IL,39.08892,-89.74044,3102.0
62074,New Douglas,IL,38.95594,-89.68338,1236.0
62075,Nokomis,IL,39.30143,-89.29676,3180.0
62076,Ohlman,IL,39.34186,-89.23383,85.0
62077,Panama,IL,39.03133,-89.51605,327.0
62078,Patterson,IL,39.47984,-90.48686,89.0
62079,Piasa,IL,39.11457,-90.12642,370.0
62080,Ramsey,IL,39.14115,-89.10569,3056.0
62081,Rockbridge,IL,39.26262,-90.23452,293.0
62082,Roodhouse,IL,39.49392,-90.32157,2394.0
62083,Rosamond,IL,39.35122,-89.19842,146.0
62084,Roxana,IL,38.84082,-90.06365,1660.0
62085,Sawyerville,IL,39.07839,-89.80308,195.0
62086,Sorento,IL,38.98302,-89.58556,1399.0
62087,South Roxana,IL,38.81754,-90.06767,2180.0
62088,Staunton,IL,39.01318,-89.79764,6482.0
62089,Taylor Springs,IL,39.12111,-89.48673,539.0
62090,Venice,IL,38.66925,-90.17044,1015.0
62091,Walshville,IL,39.05594,-89.61222,296.0
62092,White Hall,IL,39.41839,-90.41291,2488.0
62093,Wilsonville,IL,39.06858,-89.84573,473.0
62094,Witt,IL,39.2441,-89.34871,1018.0
62095,Wood River,IL,38.86307,-90.07545,10780.0
62097,Worden,IL,38.93719,-89.85507,2627.0
62098,Wrights,IL,39.38377,-90.29946,38.0
62201,East Saint Louis,IL,38.63567,-90.14162,5017.0
62203,East Saint Louis,IL,38.60223,-90.07534,5539.0
62204,East Saint Louis,IL,38.63033,-90.09642,4824.0
62205,East Saint Louis,IL,38.60259,-90.11469,5760.0
62206,East Saint Louis,IL,38.56796,-90.16981,13155.0
62207,East Saint Louis,IL,38.58327,-90.12544,6801.0
62208,Fairview Heights,IL,38.59641,-90.00528,16653.0
62214,Addieville,IL,38.37682,-89.60529,1097.0
62215,Albers,IL,38.50672,-89.60515,2109.0
62216,Aviston,IL,38.62559,-89.60313,3101.0
62217,Baldwin,IL,38.1732,-89.83954,710.0
62218,Bartelso,IL,38.52069,-89.47738,1997.0
62219,Beckemeyer,IL,38.60371,-89.43698,1028.0
62220,Belleville,IL,38.47247,-89.98704,19391.0
62221,Belleville,IL,38.51187,-89.89922,29281.0
62223,Belleville,IL,38.53491,-90.06027,16269.0
62225,Scott Air Force Base,IL,38.54065,-89.85503,5606.0
62226,Belleville,IL,38.53634,-90.00057,28543.0
62230,Breese,IL,38.63855,-89.52742,6406.0
62231,Carlyle,IL,38.64402,-89.32642,6521.0
62232,Caseyville,IL,38.63266,-90.00509,7480.0
62233,Chester,IL,37.93719,-89.78842,8233.0
62234,Collinsville,IL,38.68214,-89.9815,31832.0
62236,Columbia,IL,38.43391,-90.21141,14175.0
62237,Coulterville,IL,38.1916,-89.57046,2322.0
62238,Cutler,IL,38.04499,-89.5319,618.0
62239,Dupo,IL,38.528,-90.1803,4381.0
62240,East Carondelet,IL,38.52084,-90.21011,1994.0
62241,Ellis Grove,IL,38.01474,-89.88845,891.0
62242,Evansville,IL,38.09257,-89.94339,1764.0
62243,Freeburg,IL,38.41841,-89.88978,6522.0
62244,Fults,IL,38.19142,-90.1965,1155.0
62245,Germantown,IL,38.54783,-89.57446,1760.0
62246,Greenville,IL,38.88834,-89.42533,9946.0
62248,Hecker,IL,38.30543,-89.99341,556.0
62249,Highland,IL,38.75469,-89.66436,16550.0
62250,Hoffman,IL,38.54042,-89.26436,627.0
62253,Keyesport,IL,38.77554,-89.29738,923.0
62254,Lebanon,IL,38.6098,-89.81901,6339.0
62255,Lenzburg,IL,38.31244,-89.77842,1231.0
62256,Maeystown,IL,38.22623,-90.23152,38.0
62257,Marissa,IL,38.28048,-89.73262,1960.0
62258,Mascoutah,IL,38.46014,-89.77287,10292.0
62260,Millstadt,IL,38.46097,-90.09891,6518.0
62261,Modoc,IL,38.01218,-89.99774,56.0
62262,Mulberry Grove,IL,38.9371,-89.26916,1887.0
62263,Nashville,IL,38.33168,-89.39706,4834.0
62264,New Athens,IL,38.31612,-89.90721,3152.0
62265,New Baden,IL,38.50808,-89.67797,4396.0
62266,New Memphis,IL,38.47481,-89.64988,29.0
62268,Oakdale,IL,38.27208,-89.52612,922.0
62269,O'Fallon,IL,38.59844,-89.91294,35536.0
62271,Okawville,IL,38.44028,-89.52209,1819.0
62272,Percy,IL,38.00241,-89.61562,1713.0
62273,Pierron,IL,38.78673,-89.58389,302.0
62274,Pinckneyville,IL,38.09312,-89.40064,8147.0
62275,Pocahontas,IL,38.81507,-89.54496,2942.0
62277,Prairie Du Rocher,IL,38.09844,-90.11081,994.0
62278,Red Bud,IL,38.20528,-89.99116,6425.0
62279,Renault,IL,38.13796,-90.13695,69.0
62280,Rockwood,IL,37.83179,-89.65952,394.0
62281,Saint Jacob,IL,38.70405,-89.78288,3018.0
62282,Saint Libory,IL,38.35644,-89.71334,620.0
62284,Smithboro,IL,38.86867,-89.31107,629.0
62285,Smithton,IL,38.38845,-90.00773,4187.0
62286,Sparta,IL,38.11756,-89.7154,5482.0
62288,Steeleville,IL,37.99267,-89.69106,2592.0
62289,Summerfield,IL,38.59788,-89.75096,385.0
62292,Tilden,IL,38.21299,-89.68261,722.0
62293,Trenton,IL,38.61838,-89.69748,4572.0
62294,Troy,IL,38.70374,-89.87242,15246.0
62295,Valmeyer,IL,38.27126,-90.30895,1310.0
62297,Walsh,IL,38.04938,-89.81239,293.0
62298,Waterloo,IL,38.30906,-90.15132,17907.0
62301,Quincy,IL,39.93139,-91.38741,30987.0
62305,Quincy,IL,39.92915,-91.34441,19077.0
62311,Augusta,IL,40.22195,-90.9212,893.0
62312,Barry,IL,39.71035,-91.02518,1878.0
62313,Basco,IL,40.31782,-91.2251,349.0
62314,Baylis,IL,39.76967,-90.89204,484.0
62316,Bowen,IL,40.23341,-91.05495,873.0
62319,Camden,IL,40.15293,-90.72997,164.0
62320,Camp Point,IL,40.02343,-91.08295,2431.0
62321,Carthage,IL,40.40948,-91.10606,3682.0
62323,Chambersburg,IL,39.81306,-90.68607,235.0
62324,Clayton,IL,39.9901,-90.96302,1393.0
62325,Coatsburg,IL,40.05307,-91.16564,547.0
62326,Colchester,IL,40.42248,-90.81501,2317.0
62330,Dallas City,IL,40.57217,-91.12187,1548.0
62334,Elvaston,IL,40.39598,-91.24912,185.0
62336,Ferris,IL,40.46759,-91.17333,95.0
62338,Fowler,IL,39.99309,-91.23889,1109.0
62339,Golden,IL,40.12898,-91.04196,1004.0
62340,Griggsville,IL,39.7228,-90.72588,1675.0
62341,Hamilton,IL,40.42566,-91.30555,3439.0
62343,Hull,IL,39.70275,-91.2418,726.0
62344,Huntsville,IL,40.1799,-90.82497,55.0
62345,Kinderhook,IL,39.70655,-91.12758,333.0
62346,La Prairie,IL,40.14367,-90.93418,135.0
62347,Liberty,IL,39.86648,-91.08905,2172.0
62348,Lima,IL,40.18836,-91.37126,240.0
62349,Loraine,IL,40.16958,-91.19986,678.0
62351,Mendon,IL,40.11374,-91.26751,2026.0
62352,Milton,IL,39.56818,-90.65455,188.0
62353,Mount Sterling,IL,39.97277,-90.75735,5012.0
62354,Nauvoo,IL,40.52087,-91.33305,1426.0
62355,Nebo,IL,39.40963,-90.77936,947.0
62356,New Canton,IL,39.60092,-91.08508,584.0
62357,New Salem,IL,39.68671,-90.86374,165.0
62358,Niota,IL,40.58527,-91.26113,525.0
62359,Paloma,IL,40.03239,-91.20851,104.0
62360,Payson,IL,39.81731,-91.26143,1540.0
62361,Pearl,IL,39.48734,-90.64191,332.0
62362,Perry,IL,39.77618,-90.76429,266.0
62363,Pittsfield,IL,39.59163,-90.7784,5487.0
62365,Plainville,IL,39.79559,-91.16018,421.0
62366,Pleasant Hill,IL,39.46253,-90.89402,1514.0
62367,Plymouth,IL,40.30325,-90.86687,1268.0
62370,Rockport,IL,39.51818,-90.99881,295.0
62373,Sutter,IL,40.23643,-91.35863,221.0
62374,Tennessee,IL,40.40765,-90.91052,223.0
62375,Timewell,IL,39.99782,-90.87176,419.0
62376,Ursa,IL,40.1148,-91.40662,1073.0
62378,Versailles,IL,39.89602,-90.63652,879.0
62379,Warsaw,IL,40.26867,-91.4061,1828.0
62380,West Point,IL,40.24249,-91.19174,395.0
62401,Effingham,IL,39.11843,-88.56467,19371.0
62410,Allendale,IL,38.53254,-87.72783,1195.0
62411,Altamont,IL,39.06865,-88.72936,4322.0
62413,Annapolis,IL,39.14081,-87.84012,315.0
62414,Beecher City,IL,39.17277,-88.82611,1612.0
62417,Bridgeport,IL,38.70304,-87.76779,2653.0
62418,Brownstown,IL,39.02009,-88.97463,1720.0
62419,Calhoun,IL,38.62201,-87.98425,313.0
62420,Casey,IL,39.29065,-88.0005,4361.0
62421,Claremont,IL,38.75219,-87.94345,406.0
62422,Cowden,IL,39.23327,-88.88855,1004.0
62423,Dennison,IL,39.46208,-87.5819,609.0
62424,Dieterich,IL,38.98784,-88.42124,2336.0
62425,Dundas,IL,38.83363,-88.10383,712.0
62426,Edgewood,IL,38.8999,-88.66639,769.0
62427,Flat Rock,IL,38.87301,-87.65891,1905.0
62428,Greenup,IL,39.26396,-88.1302,2614.0
62431,Herrick,IL,39.22981,-88.99382,777.0
62432,Hidalgo,IL,39.13353,-88.14176,636.0
62433,Hutsonville,IL,39.11276,-87.70514,1265.0
62434,Ingraham,IL,38.84217,-88.3253,330.0
62436,Jewett,IL,39.18247,-88.25613,889.0
62438,Lakewood,IL,39.32553,-88.87005,200.0
62439,Lawrenceville,IL,38.74668,-87.63754,7097.0
62440,Lerna,IL,39.39433,-88.26325,1092.0
62441,Marshall,IL,39.39392,-87.69795,6841.0
62442,Martinsville,IL,39.31269,-87.85602,2629.0
62443,Mason,IL,38.95397,-88.62902,1771.0
62444,Mode,IL,39.27853,-88.73474,573.0
62445,Montrose,IL,39.16687,-88.32322,1044.0
62446,Mount Erie,IL,38.49115,-88.21478,337.0
62447,Neoga,IL,39.31303,-88.44456,3195.0
62448,Newton,IL,38.96741,-88.17988,5263.0
62449,Oblong,IL,39.00419,-87.91069,2883.0
62450,Olney,IL,38.71436,-88.08777,12406.0
62451,Palestine,IL,38.99394,-87.6066,1955.0
62452,Parkersburg,IL,38.58715,-88.01774,292.0
62454,Robinson,IL,38.99725,-87.75767,10441.0
62458,Saint Elmo,IL,39.02531,-88.85441,2189.0
62459,Sainte Marie,IL,38.92997,-88.0278,266.0
62460,Saint Francisville,IL,38.60661,-87.69639,1110.0
62461,Shumway,IL,39.20067,-88.6759,630.0
62462,Sigel,IL,39.23291,-88.47066,968.0
62463,Stewardson,IL,39.27519,-88.59683,1115.0
62464,Stoy,IL,38.99793,-87.82385,197.0
62465,Strasburg,IL,39.34614,-88.63827,846.0
62466,Sumner,IL,38.72707,-87.84957,4184.0
62467,Teutopolis,IL,39.12809,-88.43543,3693.0
62468,Toledo,IL,39.27779,-88.27155,2311.0
62469,Trilla,IL,39.34843,-88.33911,428.0
62471,Vandalia,IL,38.95859,-89.13257,10309.0
62473,Watson,IL,39.01986,-88.56556,1124.0
62474,Westfield,IL,39.43526,-87.99462,651.0
62475,West Liberty,IL,38.88441,-88.04645,260.0
62476,West Salem,IL,38.53412,-88.00509,1279.0
62477,West Union,IL,39.23369,-87.66024,755.0
62478,West York,IL,39.17874,-87.74367,308.0
62479,Wheeler,IL,39.03731,-88.31239,784.0
62480,Willow Hill,IL,38.99864,-88.00129,764.0
62481,Yale,IL,39.12657,-88.02293,399.0
62501,Argenta,IL,39.92973,-88.80528,2113.0
62510,Assumption,IL,39.5315,-89.02706,1573.0
62512,Beason,IL,40.14601,-89.20312,382.0
62513,Blue Mound,IL,39.72341,-89.15296,1377.0
62514,Boody,IL,39.76753,-89.04508,372.0
62515,Buffalo,IL,39.8561,-89.36622,1005.0
62517,Bulpitt,IL,39.59365,-89.43285,213.0
62518,Chestnut,IL,40.05154,-89.19037,376.0
62519,Cornland,IL,39.92879,-89.3953,53.0
62520,Dawson,IL,39.82185,-89.45904,1453.0
62521,Decatur,IL,39.81435,-88.93086,32455.0
62522,Decatur,IL,39.83008,-89.04743,14984.0
62523,Decatur,IL,39.84372,-88.95289,802.0
62526,Decatur,IL,39.90322,-88.9902,31191.0
62530,Divernon,IL,39.56206,-89.65626,1538.0
62531,Edinburg,IL,39.66754,-89.37395,1799.0
62532,Elwin,IL,39.77633,-88.97781,33.0
62533,Farmersville,IL,39.44483,-89.626,852.0
62534,Findlay,IL,39.53519,-88.79603,1066.0
62535,Forsyth,IL,39.92549,-88.96604,3656.0
62536,Glenarm,IL,39.63022,-89.65023,993.0
62537,Harristown,IL,39.85263,-89.09324,288.0
62538,Harvel,IL,39.35631,-89.52051,444.0
62539,Illiopolis,IL,39.86681,-89.24914,1342.0
62540,Kincaid,IL,39.58496,-89.41938,1287.0
62541,Lake Fork,IL,39.95657,-89.37085,41.0
62543,Latham,IL,39.97084,-89.1518,504.0
62544,Macon,IL,39.70854,-88.97375,1719.0
62545,Mechanicsburg,IL,39.7661,-89.38737,1306.0
62546,Morrisonville,IL,39.43042,-89.44281,1394.0
62547,Mount Auburn,IL,39.76883,-89.24929,619.0
62548,Mount Pulaski,IL,39.97849,-89.27988,2116.0
62549,Mt Zion,IL,39.76985,-88.8657,6789.0
62550,Moweaqua,IL,39.61154,-88.99283,3070.0
62551,Niantic,IL,39.85357,-89.15631,908.0
62553,Oconee,IL,39.27182,-89.10509,315.0
62554,Oreana,IL,39.94976,-88.87107,1738.0
62555,Owaneco,IL,39.46755,-89.21982,1632.0
62556,Palmer,IL,39.46674,-89.37049,365.0
62557,Pana,IL,39.39974,-89.10503,6859.0
62558,Pawnee,IL,39.58967,-89.54239,3585.0
62560,Raymond,IL,39.3005,-89.60377,1489.0
62561,Riverton,IL,39.86754,-89.50498,4927.0
62563,Rochester,IL,39.71675,-89.50017,5575.0
62565,Shelbyville,IL,39.41334,-88.8026,7422.0
62567,Stonington,IL,39.64668,-89.19082,861.0
62568,Taylorville,IL,39.55974,-89.29016,16035.0
62570,Tovey,IL,39.58023,-89.45107,707.0
62571,Tower Hill,IL,39.38155,-88.95998,1325.0
62572,Waggoner,IL,39.35908,-89.69778,486.0
62573,Warrensburg,IL,39.94551,-89.07264,1154.0
62601,Alexander,IL,39.75032,-90.03904,337.0
62610,Alsey,IL,39.5526,-90.42708,174.0
